Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_008,log_t,age_008 (years),delta_t (years),J-Ks,Mass,Kcor_008,age_008,delta_t
F2,475,388.723,379.739,458,0.327,20.78,19.92,19.76,106.83,0.27569999999999983,1.89,1.120000000000001,9.144885500000001,1396000263.0,2362242,1.120000000000001,1.8866876212189516,19.6,1396000262.6585557,2362242.2578777913
F2,465,834.136,505.911,449,0.298,21.0,20.04,19.76,106.02,0.27569999999999983,1.89,1.3399999999999999,9.144885500000001,1396000263.0,2362242,1.3399999999999999,1.8866876212189516,19.6,1396000262.6585557,2362242.2578777913
F2,1283,13.011,491.855,403,0.435,23.57,22.6,20.39,121.97,0.275707051948058,1.89,1.7,9.144867975909076,1395943934.0,2362268,3.280000000000001,1.8867182569550287,19.58105194805193,1395943934.1925087,2362267.5330148293
F2,665,612.844,108.361,397,0.51,22.41,21.18,20.02,125.16,0.2757577272727296,1.89,1.7,9.144742047727267,1395539224.0,2362449,2.490000000000002,1.8869384200990018,19.599725108225098,1395539224.4725986,2362448.9278459204
F2,436,550.447,731.093,470,0.397,21.32,20.61,19.74,108.4,0.27603000000000044,1.89,1.6800000000000033,9.14406545,1393366773.0,2363417,1.6800000000000033,1.888121771422955,19.58,1393366773.3401856,2363416.551582135
F2,452,266.825,166.526,449,0.335,21.63,20.72,19.74,109.64,0.27603000000000044,1.89,1.990000000000002,9.14406545,1393366773.0,2363417,1.990000000000002,1.888121771422955,19.58,1393366773.3401856,2363416.551582135
F2,594,250.736,727.544,197,0.248,20.78,20.03,19.74,80.99,0.27603000000000044,1.89,1.1400000000000041,9.14406545,1393366773.0,2363417,1.1400000000000041,1.888121771422955,19.58,1393366773.3401856,2363416.551582135
F2,654,75.946,540.901,375,0.281,21.06,20.07,19.74,108.61,0.27603000000000044,1.89,1.4200000000000017,9.14406545,1393366773.0,2363417,1.4200000000000017,1.888121771422955,19.58,1393366773.3401856,2363416.551582135
F2,429,353.452,442.537,361,0.265,20.95,20.1,19.74,105.03,0.27603000000000044,1.89,1.3100000000000023,9.14406545,1393366773.0,2363417,1.3100000000000023,1.888121771422955,19.58,1393366773.3401856,2363416.551582135
F2,514,621.504,185.202,456,0.336,21.09,20.32,19.75,108.11,0.27780000000000005,1.9,1.4400000000000013,9.139667,1379326246.0,2369418,1.4400000000000013,1.8958326569471124,19.59,1379326245.6857708,2369418.378943751
F2,639,449.303,20.019,453,0.145,21.98,20.55,19.87,70.82,0.2783286363636377,1.9,1.7,9.13835333863636,1375160340.0,2371113,2.210000000000001,1.8981417267809289,19.587482683982678,1375160339.836271,2371113.445804809
F2,1165,779.517,44.128,686,0.699,23.47,21.54,20.36,27.18,0.27874681818182245,1.9,1.7,9.13731415681817,1371873784.0,2372422,3.210000000000001,1.8999703262076453,19.58549134199132,1371873783.5111914,2372422.42410269
F2,677,535.476,226.278,455,0.472,22.29,21.14,19.97,116.13,0.2790254545454569,1.9,1.7,9.136621745454539,1369688298.0,2373279,2.4200000000000017,1.9011897077762172,19.58416450216449,1369688298.2971938,2373278.9166148333
F2,289,624.248,201.533,497,0.644,21.16,20.87,19.73,105.99,0.2791000000000001,1.9,1.5300000000000011,9.1364365,1369104191.0,2373506,1.5300000000000011,1.901516069774582,19.57,1369104191.3454833,2373505.929970674
F2,410,38.202,496.561,462,0.37,21.22,20.38,19.73,109.09,0.2791000000000001,1.9,1.5899999999999999,9.1364365,1369104191.0,2373506,1.5899999999999999,1.901516069774582,19.57,1369104191.3454833,2373505.929970674
F2,389,804.286,348.623,447,0.316,21.24,20.54,19.72,108.32,0.2821700000000007,1.92,1.620000000000001,9.128807549999998,1345264092.0,2382070,1.620000000000001,1.915005387012732,19.56,1345264091.712423,2382069.5647194106
F2,425,191.625,365.705,483,0.299,21.49,20.51,19.72,96.87,0.2821700000000007,1.92,1.870000000000001,9.128807549999998,1345264092.0,2382070,1.870000000000001,1.915005387012732,19.56,1345264091.712423,2382069.5647194106
F2,529,446.288,331.541,750,0.498,21.18,20.28,19.72,28.68,0.2821700000000007,1.92,1.5600000000000023,9.128807549999998,1345264092.0,2382070,1.5600000000000023,1.915005387012732,19.56,1345264091.712423,2382069.5647194106
F2,352,26.321,178.747,268,0.634,19.84,19.06,19.72,105.82,0.2821700000000007,1.92,0.22000000000000242,9.128807549999998,1345264092.0,2382070,0.22000000000000242,1.915005387012732,19.56,1345264091.712423,2382069.5647194106
F2,766,578.61,714.755,487,0.526,22.87,21.19,20.14,107.52,0.28448844805195295,1.93,1.7,9.123046206590898,1327535693.0,2387512,2.830000000000002,1.9252558338555974,19.552448051948037,1327535692.855128,2387511.6380327833
F2,408,489.302,607.923,468,0.428,20.88,19.97,19.71,110.59,0.28523999999999994,1.93,1.2699999999999996,9.1211786,1321839118.0,2389085,1.2699999999999996,1.9285903971994887,19.55,1321839117.7901225,2389084.7417238457
F2,448,612.347,301.497,473,0.275,20.74,19.92,19.71,97.28,0.28523999999999994,1.93,1.129999999999999,9.1211786,1321839118.0,2389085,1.129999999999999,1.9285903971994887,19.55,1321839117.7901225,2389084.7417238457
F2,326,18.559,274.274,485,0.554,20.6,19.89,19.71,109.01,0.28523999999999994,1.93,0.990000000000002,9.1211786,1321839118.0,2389085,0.990000000000002,1.9285903971994887,19.55,1321839117.7901225,2389084.7417238457
F2,546,487.03,631.01,455,0.371,21.59,20.42,19.71,110.98,0.28523999999999994,1.93,1.9800000000000004,9.1211786,1321839118.0,2389085,1.9800000000000004,1.9285903971994887,19.55,1321839117.7901225,2389084.7417238457
F2,415,557.163,429.572,465,0.128,20.99,20.02,19.71,61.09,0.28523999999999994,1.93,1.379999999999999,9.1211786,1321839118.0,2389085,1.379999999999999,1.9285903971994887,19.55,1321839117.7901225,2389084.7417238457
F2,432,735.275,52.508,451,0.315,20.68,19.78,19.71,107.37,0.28523999999999994,1.93,1.0700000000000003,9.1211786,1321839118.0,2389085,1.0700000000000003,1.9285903971994887,19.55,1321839117.7901225,2389084.7417238457
F2,357,783.957,585.89,469,0.383,20.88,19.98,19.7,107.89,0.2883100000000005,1.94,1.2800000000000011,9.11354965,1298822041.0,2394532,1.2800000000000011,1.9422717791787412,19.54,1298822041.0284069,2394531.8940469576
F2,518,288.647,647.864,554,0.531,21.19,20.58,19.7,76.37,0.2883100000000005,1.94,1.5900000000000034,9.11354965,1298822041.0,2394532,1.5900000000000034,1.9422717791787412,19.54,1298822041.0284069,2394531.8940469576
F2,447,503.621,655.923,455,0.341,21.51,20.42,19.7,108.76,0.2883100000000005,1.94,1.9100000000000037,9.11354965,1298822041.0,2394532,1.9100000000000037,1.9422717791787412,19.54,1298822041.0284069,2394531.8940469576
F2,458,376.22,655.209,416,0.282,21.3,20.53,19.7,108.81,0.2883100000000005,1.94,1.7000000000000028,9.11354965,1298822041.0,2394532,1.7000000000000028,1.9422717791787412,19.54,1298822041.0284069,2394531.8940469576
F2,503,791.055,118.358,439,0.264,21.28,20.39,19.69,103.54,0.29137999999999975,1.96,1.6900000000000013,9.1059207,1276205759.0,2398395,1.6900000000000013,1.95605021661006,19.53,1276205758.7472987,2398394.6900890833
F2,392,231.989,714.767,470,0.367,20.72,19.81,19.69,106.58,0.29137999999999975,1.96,1.129999999999999,9.1059207,1276205759.0,2398395,1.129999999999999,1.95605021661006,19.53,1276205758.7472987,2398394.6900890833
F2,496,442.349,576.357,450,0.169,21.42,20.35,19.69,80.37,0.29137999999999975,1.96,1.8300000000000018,9.1059207,1276205759.0,2398395,1.8300000000000018,1.95605021661006,19.53,1276205758.7472987,2398394.6900890833
F2,454,875.939,35.79,473,0.297,21.3,20.46,19.69,99.8,0.29137999999999975,1.96,1.7100000000000009,9.1059207,1276205759.0,2398395,1.7100000000000009,1.95605021661006,19.53,1276205758.7472987,2398394.6900890833
F2,338,774.833,518.023,501,0.369,20.8,19.87,19.68,95.67,0.2944500000000003,1.97,1.2200000000000024,9.09829175,1253983292.0,2400660,1.2200000000000024,1.9699263980029065,19.52,1253983291.945182,2400660.1103615887
F2,455,409.322,736.005,483,0.273,21.18,20.11,19.68,93.98,0.2944500000000003,1.97,1.6000000000000014,9.09829175,1253983292.0,2400660,1.6000000000000014,1.9699263980029065,19.52,1253983291.945182,2400660.1103615887
F2,450,405.718,554.259,484,0.398,21.82,20.64,19.77,103.77,0.2953703354978372,1.97,1.7,9.096004716287874,1247397060.0,2401027,2.150000000000002,1.9741053955000045,19.51700216450216,1247397060.4700575,2401026.5049851197
F2,299,358.945,470.513,430,0.377,21.31,20.42,19.67,116.28,0.29751999999999956,1.98,1.7399999999999984,9.0906628,1232147783.0,2401319,1.7399999999999984,1.9839010167509907,19.51,1232147783.1452472,2401318.5123705934
F2,1234,127.027,561.476,510,0.574,23.35,22.26,20.26,98.93,0.30202333116883606,2.0,1.7,9.079472022045442,1200803713.0,2399365,3.1900000000000013,2.0045797145071087,19.495331168831154,1200803712.801064,2399364.5648940126
F2,319,241.857,410.714,446,0.371,20.72,20.03,19.65,113.04,0.3036600000000007,2.01,1.1700000000000017,9.075404899999999,1189610805.0,2397793,1.1700000000000017,2.012148364517292,19.49,1189610804.6087863,2397792.879275211
F2,487,215.93,745.931,512,0.432,21.68,20.8,19.7,94.02,0.30628744155844334,2.02,1.7,9.068875707727269,1171859939.0,2394310,2.080000000000002,2.0243585746123935,19.481441558441553,1171859938.814269,2394309.808167375
F2,467,219.42,287.679,489,0.615,22.38,21.42,19.93,108.78,0.3066668722943753,2.03,1.7,9.067932822348478,1169318504.0,2393709,2.5500000000000007,2.0261279719424587,19.48020562770562,1169318504.2025476,2393709.172615869
F2,343,29.215,391.401,501,0.529,20.65,19.91,19.64,101.89,0.30672999999999995,2.03,1.1099999999999994,9.06777595,1168896209.0,2393607,1.1099999999999994,2.026422505057374,19.48,1168896208.6812446,2393606.853456697
F2,419,375.338,596.128,428,0.19,21.07,20.26,19.63,89.8,0.3098000000000005,2.04,1.5400000000000027,9.060146999999999,1148542314.0,2387810,1.5400000000000027,2.040797906066993,19.47,1148542314.3233032,2387809.8684836086
F2,954,168.503,285.342,421,0.369,22.31,20.57,19.9,116.83,0.30983521861472196,2.04,1.7,9.060059481742416,1148310885.0,2387734,2.5100000000000016,2.040963408951614,19.46988528138527,1148310885.422336,2387734.0467884103
F2,551,376.536,391.737,730,0.862,22.22,20.88,19.87,27.22,0.30998273809524024,2.04,1.7,9.059692895833328,1147342011.0,2387414,2.4499999999999993,2.041656793314871,19.469404761904755,1147342010.6277566,2387414.1611901424
F2,427,263.874,41.438,439,0.307,20.97,19.95,19.62,108.91,0.31286999999999976,2.06,1.4499999999999993,9.052518050000002,1128542841.0,2380410,1.4499999999999993,2.0552752858858976,19.46,1128542840.66796,2380409.697358916
F2,577,10.39,631.845,479,0.556,21.38,20.29,19.61,111.29,0.31594000000000033,2.07,1.870000000000001,9.044889099999999,1108891616.0,2371418,1.870000000000001,2.0698553679497484,19.45,1108891616.2164004,2371417.610143483
F2,390,765.461,395.915,490,0.376,21.05,20.39,19.6,100.35,0.31900999999999957,2.08,1.5500000000000007,9.037260150000002,1089582577.0,2360848,1.5500000000000007,2.084538880826218,19.44,1089582576.9336662,2360848.347301023
F2,348,880.854,305.11,511,0.35,20.58,19.83,19.6,90.38,0.31900999999999957,2.08,1.0799999999999983,9.037260150000002,1089582577.0,2360848,1.0799999999999983,2.084538880826218,19.44,1089582576.9336662,2360848.347301023
F2,1295,659.53,568.547,328,0.458,23.03,21.54,20.11,114.84,0.3223963030303083,2.1,1.7,9.028845186969685,1068673861.0,2347383,3.020000000000003,2.1008560854440375,19.42896969696968,1068673860.9567746,2347382.742074871
F2,375,328.261,403.974,434,0.179,20.72,19.76,19.58,85.86,0.3251500000000007,2.11,1.240000000000002,9.022002249999998,1051967324.0,2335054,1.240000000000002,2.11421913916668,19.419999999999998,1051967323.8587265,2335054.3550066315
F2,307,482.659,165.534,444,0.211,21.01,19.89,19.58,92.99,0.3251500000000007,2.11,1.5300000000000047,9.022002249999998,1051967324.0,2335054,1.5300000000000047,2.11421913916668,19.419999999999998,1051967323.8587265,2335054.3550066315
F2,372,523.553,598.487,483,0.462,22.06,20.99,19.78,106.97,0.3270398441558453,2.12,1.7,9.017305987272724,1040653112.0,2325888,2.379999999999999,2.1234392670636715,19.413844155844153,1040653111.9556679,2325888.067095503
F2,272,725.302,96.781,687,0.369,20.54,19.73,19.57,24.62,0.32821999999999996,2.13,1.0700000000000003,9.0143733,1033649503.0,2319876,1.0700000000000003,2.1292173677551745,19.41,1033649502.6366235,2319876.0319233784
F2,420,528.382,34.913,492,0.622,21.96,21.04,19.74,107.7,0.33025736363636726,2.14,1.7,9.009310451363628,1021669554.0,2308982,2.320000000000004,2.1392294248878256,19.403363636363625,1021669553.6952598,2308981.7902713115
F2,393,222.743,659.931,503,0.321,21.29,20.55,19.56,91.58,0.33129000000000053,2.14,1.8300000000000018,9.006744349999998,1015650648.0,2303213,1.8300000000000018,2.1443219934794433,19.4,1015650648.1416248,2303213.200513374
F2,324,891.658,765.781,487,0.316,20.98,20.51,19.56,97.11,0.33129000000000053,2.14,1.5200000000000031,9.006744349999998,1015650648.0,2303213,1.5200000000000031,2.1443219934794433,19.4,1015650648.1416248,2303213.200513374
F2,256,236.027,677.916,474,0.396,21.05,19.92,19.56,107.08,0.33129000000000053,2.14,1.5900000000000034,9.006744349999998,1015650648.0,2303213,1.5900000000000034,2.1443219934794433,19.4,1015650648.1416248,2303213.200513374
F2,2488,565.277,368.955,510,0.635,24.61,22.21,20.61,43.91,0.33202095238096074,2.15,1.7,9.004927933333313,1011411607.0,2299030,4.100000000000001,2.1479340979383013,19.39761904761902,1011411607.0637364,2299030.424264594
F2,313,65.465,671.823,468,0.34,21.02,20.21,19.55,105.22,0.33435999999999977,2.16,1.5700000000000003,8.9991154,997965206.2,2285097,1.5700000000000003,2.1595337711186415,19.39,997965206.232148,2285097.0910362895
F2,233,596.11,808.644,488,0.54,21.03,19.74,19.55,107.5,0.33435999999999977,2.16,1.5800000000000018,8.9991154,997965206.2,2285097,1.5800000000000018,2.1595337711186415,19.39,997965206.232148,2285097.0910362895
F2,373,603.818,657.368,490,0.611,22.17,21.25,19.8,108.3,0.3344935649350682,2.16,1.7,8.998783491136356,997202804.3,2284276,2.4700000000000024,2.1601980262686897,19.389564935064925,997202804.2877136,2284276.4525961583
F2,664,624.931,400.023,492,0.538,22.74,21.41,19.98,105.86,0.3381396883116925,2.18,1.7,8.989722874545444,976613840.0,2260848,2.8599999999999994,2.17841033278292,19.3776883116883,976613839.9694266,2260848.006726304
F2,397,753.563,17.565,503,0.442,21.75,20.76,19.65,98.31,0.33976240259740464,2.19,1.7,8.98569042954545,967587901.8,2249795,2.200000000000003,2.186565052643852,19.37240259740259,967587901.8152766,2249794.5470868247
F2,231,811.27,254.707,461,0.524,21.39,20.4,19.53,116.26,0.3405,2.19,1.9600000000000009,8.9838575,963512825.5,2244645,1.9600000000000009,2.190281828068455,19.37,963512825.4882811,2244645.0278674327
F2,262,629.264,657.023,521,0.588,21.79,20.47,19.66,94.02,0.3412236428571447,2.19,1.7,8.982059247499995,959531524.2,2239518,2.2300000000000004,2.1939344257578424,19.36764285714285,959531524.1906586,2239517.6437925133
F2,183,118.156,302.625,655,0.405,20.76,19.66,19.52,31.17,0.34357000000000015,2.21,1.3400000000000034,8.97622855,946735255.2,2222386,1.3400000000000034,2.205819643861549,19.36,946735255.2328081,2222386.2483798503
F2,346,608.595,215.089,549,0.605,21.6,21.53,19.58,80.18,0.34916909523809814,2.23,1.7,8.962314798333326,916884853.3,2178477,2.1200000000000045,2.2344420472915476,19.341761904761896,916884853.250803,2178476.857353105
F2,259,891.108,292.001,463,0.368,20.45,19.52,19.5,108.68,0.34970999999999997,2.24,1.0500000000000007,8.96097065,914051467.0,2174016,1.0500000000000007,2.2372267322514343,19.34,914051466.9872572,2174016.2766502923
F2,258,23.309,678.35,193,0.257,20.67,19.93,19.5,82.43,0.34970999999999997,2.24,1.2700000000000031,8.96097065,914051467.0,2174016,1.2700000000000031,2.2372267322514343,19.34,914051466.9872572,2174016.2766502923
F2,302,398.003,141.525,444,0.353,20.88,19.79,19.49,112.14,0.35278000000000054,2.25,1.490000000000002,8.9533417,898135163.3,2147998,1.490000000000002,2.25309757426256,19.33,898135163.3337706,2147997.7668336094
F2,276,308.469,327.348,492,0.306,20.51,19.7,19.48,94.44,0.3558500000000002,2.27,1.1300000000000026,8.94571275,882496009.0,2120822,1.1300000000000026,2.26908100371174,19.32,882496008.9778265,2120822.4687724295
F2,282,433.087,63.769,464,0.373,20.97,19.93,19.47,108.73,0.35892000000000035,2.29,1.6000000000000014,8.9380838,867129177.9,2092542,1.6000000000000014,2.285177819292032,19.31,867129177.9413012,2092542.1325501709
F2,273,217.894,526.151,419,0.278,20.66,19.57,19.46,108.03,0.36199000000000003,2.3,1.3000000000000007,8.93045485,852029928.3,2063210,1.3000000000000007,2.301388825362393,19.3,852029928.280449,2063210.3623460485
F2,285,564.71,488.882,506,0.386,21.22,20.38,19.46,94.55,0.36199000000000003,2.3,1.8599999999999994,8.93045485,852029928.3,2063210,1.8599999999999994,2.301388825362393,19.3,852029928.280449,2063210.3623460485
F2,148,850.071,-34.921,494,0.526,21.2,99.99,19.46,104.74,0.36199000000000003,2.3,1.8399999999999999,8.93045485,852029928.3,2063210,1.8399999999999999,2.301388825362393,19.3,852029928.280449,2063210.3623460485
F2,322,466.585,163.313,443,0.239,21.03,19.91,19.46,98.81,0.36199000000000003,2.3,1.6700000000000017,8.93045485,852029928.3,2063210,1.6700000000000017,2.301388825362393,19.3,852029928.280449,2063210.3623460485
F2,274,829.01,545.445,212,0.281,20.9,20.24,19.45,84.44,0.3650600000000006,2.32,1.5500000000000007,8.9228259,837193600.6,2032882,1.5500000000000007,2.317714831987899,19.29,837193600.6225895,2032882.435600157
F2,255,78.276,117.655,458,0.356,20.98,20.0,19.44,109.18,0.36812999999999985,2.33,1.6400000000000006,8.91519695,822615616.7,2001615,1.6400000000000006,2.334156654980193,19.28,822615616.7283328,2001615.1177671934
F2,269,7.301,183.796,437,0.238,21.17,20.28,19.44,99.6,0.36812999999999985,2.33,1.8300000000000018,8.91519695,822615616.7,2001615,1.8300000000000018,2.334156654980193,19.28,822615616.7283328,2001615.1177671934
F2,257,614.979,263.849,477,0.462,21.51,20.26,19.5,109.1,0.37221868181818385,2.36,1.7,8.905036575681812,803593796.9,1958614,2.110000000000003,2.3562354286987808,19.266681818181812,803593796.8962219,1958614.3650795335
F2,219,329.618,569.642,541,0.361,21.45,20.08,19.48,77.49,0.3723170281385304,2.36,1.7,8.904792185075753,803141717.6,1957562,2.0700000000000003,2.3567690604470735,19.266361471861465,803141717.6364399,1957561.9618325112
F2,430,150.273,309.684,492,0.535,21.94,21.03,19.64,105.79,0.3730406709956733,2.36,1.7,8.902993932575752,799823080.8,1949793,2.400000000000002,2.3606992986083326,19.264004329004322,799823080.7921675,1949793.1343217182
F2,157,257.797,-11.193,500,0.507,20.45,19.59,19.42,101.72,0.37426999999999966,2.37,1.129999999999999,8.89993905,794216764.5,1936496,1.129999999999999,2.3673910422896043,19.26,794216764.4874066,1936495.6760146804
F2,438,394.952,609.696,460,0.406,22.11,20.62,19.69,111.79,0.3758156320346342,2.38,1.7,8.896098154393934,787223689.1,1919604,2.5199999999999996,2.3758314775718388,19.25496536796536,787223689.1070901,1919603.8798562498
F2,312,479.483,204.81,594,0.459,21.43,20.43,19.46,55.09,0.3784570281385302,2.39,1.7,8.889534285075753,775415155.6,1890312,2.0700000000000003,2.3903254096263877,19.246361471861466,775415155.5534188,1890311.8024219584
F2,309,702.863,824.379,483,0.348,21.43,20.4,19.46,101.04,0.3784570281385302,2.39,1.7,8.889534285075753,775415155.6,1890312,2.0700000000000003,2.3903254096263877,19.246361471861466,775415155.5534188,1890311.8024219584
F2,204,832.484,675.812,489,0.332,21.22,20.09,19.4,97.73,0.3804100000000008,2.4,1.9200000000000017,8.884681149999999,766798315.2,1868329,1.9200000000000017,2.401098630271941,19.24,766798315.2344604,1868328.695751422
F2,140,500.951,593.051,602,0.565,20.49,19.47,19.4,52.95,0.3804100000000008,2.4,1.1900000000000013,8.884681149999999,766798315.2,1868329,1.1900000000000013,2.401098630271941,19.24,766798315.2344604,1868328.695751422
F2,240,563.219,365.034,500,0.265,21.0,20.07,19.4,87.17,0.3804100000000008,2.4,1.7000000000000028,8.884681149999999,766798315.2,1868329,1.7000000000000028,2.401098630271941,19.24,766798315.2344604,1868328.695751422
F2,214,60.696,435.243,658,0.931,21.04,20.21,19.39,33.56,0.38348000000000004,2.42,1.75,8.8770522,753446118.7,1833255,1.75,2.418131976273403,19.23,753446118.703911,1833254.6632288801
F2,224,483.74,722.181,460,0.219,20.86,19.85,19.38,91.61,0.3865500000000006,2.44,1.5800000000000018,8.869423249999999,740326422.9,1797602,1.5800000000000018,2.435286156493154,19.22,740326422.8826694,1797602.3932500472
F2,268,617.266,11.399,502,0.33,21.03,20.12,19.38,92.67,0.3865500000000006,2.44,1.7500000000000036,8.869423249999999,740326422.9,1797602,1.7500000000000036,2.435286156493154,19.22,740326422.8826694,1797602.3932500472
F2,208,691.197,210.117,485,0.288,20.55,19.61,19.37,95.06,0.38961999999999986,2.45,1.2800000000000011,8.8617943,727435179.3,1761434,1.2800000000000011,2.452562028126724,19.21,727435179.2548511,1761433.712067147
F2,210,789.583,543.906,493,0.329,21.14,20.16,19.37,96.04,0.38961999999999986,2.45,1.870000000000001,8.8617943,727435179.3,1761434,1.870000000000001,2.452562028126724,19.21,727435179.2548511,1761433.712067147
F2,124,51.28,179.498,313,1.191,19.95,19.74,19.35,122.66,0.3982399999999999,2.5,0.6999999999999993,8.84015792,692082583.2,1656823,0.6999999999999993,2.501727485465891,19.19,692082583.1718659,1656823.3917446434
F2,197,100.756,704.343,461,0.366,20.35,19.45,19.35,109.09,0.3982399999999999,2.5,1.1000000000000014,8.84015792,692082583.2,1656823,1.1000000000000014,2.501727485465891,19.19,692082583.1718659,1656823.3917446434
F2,1776,337.907,-7.156,370,0.607,24.74,22.21,20.51,126.48,0.40027833766234844,2.51,1.7,8.834415922805164,682992481.3,1629377,4.329999999999998,2.513496805844389,19.18446103896101,682992481.3214927,1629376.581187696
F2,156,679.925,778.012,496,0.455,20.25,19.46,19.34,101.7,0.4019200000000005,2.52,1.0100000000000016,8.829791359999998,675758255.5,1607252,1.0100000000000016,2.5230159729547768,19.18,675758255.4603041,1607251.9370893014
F2,237,693.643,383.014,492,0.394,20.88,19.99,19.34,100.59,0.4019200000000005,2.52,1.6400000000000006,8.829791359999998,675758255.5,1607252,1.6400000000000006,2.5230159729547768,19.18,675758255.4603041,1607251.9370893014
F2,238,791.968,662.156,451,0.296,20.7,19.66,19.33,105.37,0.40560000000000107,2.54,1.4700000000000024,8.819424799999997,659818973.8,1557645,1.4700000000000024,2.544485615146642,19.169999999999998,659818973.81364,1557644.5351958328
F2,164,744.544,648.632,534,0.475,21.21,20.08,19.33,85.13,0.40560000000000107,2.54,1.980000000000004,8.819424799999997,659818973.8,1557645,1.980000000000004,2.544485615146642,19.169999999999998,659818973.81364,1557644.5351958328
F2,177,526.51,8.394,557,0.364,20.35,19.66,19.32,70.01,0.4092800000000003,2.57,1.1300000000000026,8.809058239999999,644255656.1,1508103,1.1300000000000026,2.566137953580135,19.16,644255656.0525256,1508103.1278636055
F2,173,66.678,695.443,1229,0.511,20.97,20.0,19.31,858.77,0.4129600000000009,2.59,1.7600000000000016,8.798691679999997,629059434.2,1458726,1.7600000000000016,2.5879745429116756,19.15,629059434.2212692,1458726.337853215
F2,416,428.793,781.882,561,0.55,22.69,21.11,19.8,73.11,0.4189475670995728,2.62,1.7,8.781824703480503,605096587.2,1378983,2.990000000000002,2.6239017374160896,19.133729437229423,605096587.2023661,1378983.2532253482
F2,167,679.25,59.629,490,0.35,20.48,19.69,19.28,98.69,0.42399999999999993,2.65,1.3000000000000007,8.767592,585587772.8,1312514,1.3000000000000007,2.654605561975539,19.12,585587772.824526,1312514.046125534
F2,597,137.681,476.851,622,0.272,22.64,21.46,19.76,37.71,0.43185703896104366,2.7,1.7,8.74545872124674,556491738.4,1211170,2.9800000000000004,2.7030684216939695,19.09864935064934,556491738.4057008,1211169.6362260024
F2,194,587.021,98.805,522,0.467,21.49,20.3,19.38,90.66,0.4322863722943757,2.71,1.7,8.744249289246744,554944164.9,1205715,2.210000000000001,2.7057419329709647,19.097482683982676,554944164.8874065,1205714.9950745057
F2,631,867.045,551.661,547,0.542,22.83,21.21,19.82,80.16,0.4333139047619108,2.71,1.7,8.741354730285696,551257778.1,1192699,3.1099999999999994,2.712151245985543,19.09469047619046,551257778.0840535,1192698.6495334941
F2,1061,224.933,56.899,474,0.408,23.54,21.61,20.05,107.71,0.43557925541126297,2.73,1.7,8.734973237506471,543216855.9,1164200,3.59,2.7263352287973204,19.088534632034612,543216855.8528929,1164199.689618351
F2,166,538.063,121.359,466,0.301,20.3,19.34,19.24,102.22,0.43872000000000133,2.75,1.1600000000000037,8.726125759999995,532262365.8,1125162,1.1600000000000037,2.746123091254702,19.08,532262365.8171277,1125161.8806850745
F2,471,654.271,480.82,511,0.583,22.62,21.25,19.74,98.65,0.43921703896104614,2.75,1.7,8.724725601246732,530549123.3,1119037,2.980000000000004,2.749267758265287,19.078649350649332,530549123.32540274,1119036.7094930827
F2,169,298.943,642.226,554,0.327,21.08,20.1,19.22,69.55,0.44608000000000114,2.79,1.9600000000000009,8.705392639999996,507449279.3,1036043,1.9600000000000009,2.793058294204389,19.06,507449279.25150096,1036042.6818214073
F2,112,42.165,180.308,300,1.128,21.18,99.99,19.25,118.91,0.4475368658008678,2.8,1.7,8.701288649038954,502676577.0,1018824,2.030000000000001,2.802443501592693,19.05604112554112,502676576.9640261,1018824.0449040656
F2,296,843.817,426.917,557,0.554,22.52,20.89,19.69,75.24,0.4485643982684029,2.81,1.7,8.698394090077908,499337393.6,1006768,2.9299999999999997,2.809081879550511,19.053248917748906,499337393.64267385,1006767.9920457838
F2,154,834.447,691.914,465,0.205,20.89,19.94,19.2,87.44,0.45344000000000095,2.84,1.7900000000000027,8.684659519999997,483792932.9,950592,1.7900000000000027,2.8407956874429763,19.04,483792932.86600715,950592.2464789551
F2,199,229.905,503.969,556,0.257,20.69,19.79,19.18,63.41,0.46080000000000076,2.89,1.610000000000003,8.663926399999998,461239401.6,869187,1.610000000000003,2.889348981559087,19.02,461239401.5739467,869186.8745410814
F2,1450,342.254,598.411,566,0.659,24.42,21.83,20.29,71.99,0.46313305627706747,2.9,1.7,8.6573541804675,454311971.0,844277,4.230000000000004,2.9049125060655503,19.013660173160144,454311970.9556829,844276.8891716416
F2,182,206.565,721.171,478,0.391,21.34,20.44,19.25,105.48,0.47650531601731805,3.0,1.7,8.619684524779215,416566676.0,710291,2.1900000000000013,2.9957482619065106,18.977322510822507,416566675.9478484,710291.1116142523
F2,141,789.272,224.574,569,0.249,20.45,19.65,19.12,57.09,0.4828800000000002,3.04,1.4299999999999997,8.60172704,399693458.0,651881,1.4299999999999997,3.0400449141637647,18.96,399693458.0142481,651880.8375775075
F2,226,89.463,42.892,698,0.353,21.53,20.22,19.29,23.44,0.4889432380952421,3.08,1.7,8.584646898285703,384279218.0,599681,2.3400000000000034,3.0827850066433395,18.9435238095238,384279218.03112185,599680.8347507048
F2,137,802.342,660.341,430,0.186,20.33,19.38,19.08,88.43,0.49760000000000115,3.14,1.3500000000000014,8.560260799999996,363296153.8,530860,1.3500000000000014,3.144850465476969,18.919999999999998,363296153.7741028,530859.6466612363
