recno,[RMS2003],FilEp,Kmag,e_Kmag
   27927,F2  1954,2Ks19,20.52, 0.07
   27928,F2  1955,2Ks19,21.19, 0.09
   27929,F2  1956,2Ks19,20.30, 0.06
   27930,F2  1979,2Ks19,22.55, 0.27
   27931,F2  1983,2Ks19,20.51, 0.06
   27932,F2  1997,2Ks19,20.47, 0.05
   27933,F2  1999,2Ks19,20.60, 0.07
   27934,F2  2002,2Ks19,20.55, 0.07
   27935,F2  2006,2Ks19,20.38, 0.05
   27936,F2  2010,2Ks19,20.06, 0.05
   27937,F2  2011,2Ks19,20.44, 0.06
   27938,F2  2016,2Ks19,20.34, 0.06
   27939,F2  2023,2Ks19,     ,
   27940,F2  2028,2Ks19,20.26, 0.05
   27941,F2  2042,2Ks19,20.52, 0.06
   27942,F2  2043,2Ks19,20.30, 0.05
   27943,F2  2047,2Ks19,20.31, 0.05
   27944,F2  2053,2Ks19,20.49, 0.05
   27945,F2  2089,2Ks19,20.10, 0.06
   27946,F2  2097,2Ks19,20.48, 0.05
   27947,F2  2100,2Ks19,20.55, 0.06
   27948,F2  2104,2Ks19,20.71, 0.07
   27949,F2  2109,2Ks19,20.23, 0.06
   27950,F2  2111,2Ks19,20.38, 0.06
   27951,F2  2112,2Ks19,20.57, 0.06
   27952,F2  2115,2Ks19,20.62, 0.05
   27953,F2  2116,2Ks19,20.16, 0.05
   27954,F2  2127,2Ks19,20.33, 0.05
   27955,F2  2128,2Ks19,20.68, 0.06
   27956,F2  2130,2Ks19,20.22, 0.05
   27957,F2  2131,2Ks19,20.20, 0.05
   27958,F2  2135,2Ks19,21.63, 0.21
   27959,F2  2139,2Ks19,20.48, 0.05
   27960,F2  2143,2Ks19,20.66, 0.06
   27961,F2  2144,2Ks19,20.48, 0.06
   27962,F2  2145,2Ks19,20.13, 0.05
   27963,F2  2147,2Ks19,20.46, 0.06
   27964,F2  2149,2Ks19,20.56, 0.07
   27965,F2  2151,2Ks19,20.86, 0.07
   27966,F2  2157,2Ks19,20.50, 0.07
   27967,F2  2159,2Ks19,20.24, 0.06
   27968,F2  2160,2Ks19,20.64, 0.07
   27969,F2  2175,2Ks19,20.38, 0.07
   27970,F2  2183,2Ks19,19.98, 0.05
   27971,F2  2185,2Ks19,20.40, 0.13
   27972,F2  2193,2Ks19,20.22, 0.06
   27973,F2  2194,2Ks19,20.61, 0.05
   27974,F2  2200,2Ks19,20.37, 0.05
   27975,F2  2206,2Ks19,20.52, 0.05
   27976,F2  2222,2Ks19,20.83, 0.07
   27977,F2  2228,2Ks19,20.34, 0.05
   27978,F2  2231,2Ks19,20.42, 0.06
   27979,F2  2233,2Ks19,20.87, 0.08
   27980,F2  2240,2Ks19,20.08, 0.05
   27981,F2  2247,2Ks19,20.79, 0.06
   27982,F2  2251,2Ks19,20.26, 0.06
   27983,F2  2255,2Ks19,20.50, 0.06
   27984,F2  2272,2Ks19,20.40, 0.05
   27985,F2  2273,2Ks19,20.77, 0.07
   27986,F2  2285,2Ks19,20.59, 0.06
   27987,F2  2287,2Ks19,20.67, 0.07
   27988,F2  2291,2Ks19,20.38, 0.05
   27989,F2  2305,2Ks19,20.37, 0.06
   27990,F2  2307,2Ks19,20.66, 0.07
   27991,F2  2311,2Ks19,20.42, 0.05
   27992,F2  2312,2Ks19,20.61, 0.06
   27993,F2  2314,2Ks19,20.34, 0.05
   27994,F2  2318,2Ks19,20.17, 0.06
   27995,F2  2320,2Ks19,21.04, 0.07
   27996,F2  2323,2Ks19,20.61, 0.06
   27997,F2  2324,2Ks19,20.57, 0.06
   27998,F2  2333,2Ks19,20.79, 0.06
   27999,F2  2335,2Ks19,20.78, 0.07
   28000,F2  2350,2Ks19,20.65, 0.09
   28001,F2  2355,2Ks19,21.42, 0.13
   28002,F2  2357,2Ks19,21.19, 0.08
   28003,F2  2371,2Ks19,20.63, 0.06
   28004,F2  2372,2Ks19,20.50, 0.06
   28005,F2  2380,2Ks19,20.81, 0.06
   28006,F2  2395,2Ks19,20.40, 0.06
   28007,F2  2413,2Ks19,20.35, 0.05
   28008,F2  2414,2Ks19,20.77, 0.06
   28009,F2  2421,2Ks19,20.58, 0.07
   28010,F2  2423,2Ks19,20.97, 0.11
   28011,F2  2424,2Ks19,20.36, 0.05
   28012,F2  2427,2Ks19,20.55, 0.06
   28013,F2  2428,2Ks19,20.62, 0.06
   28014,F2  2432,2Ks19,     ,
   28015,F2  2436,2Ks19,20.87, 0.07
   28016,F2  2438,2Ks19,20.43, 0.06
   28017,F2  2447,2Ks19,20.21, 0.06
   28018,F2  2451,2Ks19,20.88, 0.08
   28019,F2  2466,2Ks19,20.71, 0.07
   28020,F2  2467,2Ks19,20.57, 0.07
   28021,F2  2471,2Ks19,22.27, 0.79
   28022,F2  2482,2Ks19,20.21, 0.05
   28023,F2  2487,2Ks19,20.70, 0.06
   28024,F2  2488,2Ks19,21.25, 0.09
   28025,F2  2489,2Ks19,20.92, 0.07
   28026,F2  2497,2Ks19,20.70, 0.06
   28027,F2  2502,2Ks19,20.46, 0.06
   28028,F2  2506,2Ks19,20.37, 0.05
   28029,F2  2510,2Ks19,20.53, 0.06
   28030,F2  2515,2Ks19,20.60, 0.05
   28031,F2  2517,2Ks19,21.39, 0.09
   28032,F2  2519,2Ks19,20.80, 0.07
   28033,F2  2522,2Ks19,20.46, 0.06
   28034,F2  2530,2Ks19,20.36, 0.05
   28035,F2  2535,2Ks19,21.24, 0.13
   28036,F2  2549,2Ks19,20.82, 0.06
   28037,F2  2550,2Ks19,22.54, 0.65
   28038,F2  2554,2Ks19,21.19, 0.08
   28039,F2  2567,2Ks19,20.74, 0.08
   28040,F2  2590,2Ks19,20.63, 0.09
   28041,F2  2591,2Ks19,20.52, 0.06
   28042,F2  2593,2Ks19,20.66, 0.06
   28043,F2  2603,2Ks19,21.17, 0.15
   28044,F2  2623,2Ks19,21.19, 0.11
   28045,F2  2645,2Ks19,20.81, 0.06
   28046,F2  2654,2Ks19,20.97, 0.06
   28047,F2  2665,2Ks19,20.39, 0.05
   28048,F2  2667,2Ks19,20.49, 0.06
   28049,F2  2669,2Ks19,20.55, 0.06
   28050,F2  2680,2Ks19,21.94, 0.21
   28051,F2  2689,2Ks19,20.81, 0.07
   28052,F2  2691,2Ks19,20.86, 0.06
   28053,F2  2695,2Ks19,20.69, 0.06
   28054,F2  2696,2Ks19,20.40, 0.05
   28055,F2  2712,2Ks19,20.56, 0.06
   28056,F2  2719,2Ks19,20.33, 0.06
   28057,F2  2722,2Ks19,20.79, 0.06
   28058,F2  2738,2Ks19,20.16, 0.05
   28059,F2  2745,2Ks19,20.92, 0.12
   28060,F2  2760,2Ks19,20.53, 0.06
   28061,F2  2763,2Ks19,20.68, 0.06
   28062,F2  2766,2Ks19,20.99, 0.08
   28063,F2  2800,2Ks19,20.62, 0.07
   28064,F2  2818,2Ks19,20.66, 0.06
   28065,F2  2820,2Ks19,20.33, 0.06
   28066,F2  2821,2Ks19,20.51, 0.06
   28067,F2  2827,2Ks19,20.92, 0.13
   28068,F2  2836,2Ks19,20.48, 0.06
   28069,F2  2840,2Ks19,20.77, 0.07
   28070,F2  2847,2Ks19,20.57, 0.06
   28071,F2  2861,2Ks19,20.65, 0.06
   28072,F2  2872,2Ks19,21.00, 0.10
   28073,F2  2877,2Ks19,21.09, 0.08
   28074,F2  2878,2Ks19,20.61, 0.07
   28075,F2  2894,2Ks19,20.89, 0.07
   28076,F2  2916,2Ks19,20.78, 0.06
   28077,F2  2938,2Ks19,20.58, 0.06
   28078,F2  2942,2Ks19,20.50, 0.06
   28079,F2  2960,2Ks19,20.60, 0.07
   28080,F2  2964,2Ks19,20.58, 0.06
   28081,F2  2966,2Ks19,21.32, 0.09
   28082,F2  2977,2Ks19,20.70, 0.06
   28083,F2  2981,2Ks19,20.83, 0.07
   28084,F2  2988,2Ks19,20.46, 0.06
   28085,F2  2998,2Ks19,20.83, 0.06
   28086,F2  3017,2Ks19,20.01, 0.06
   28087,F2  3021,2Ks19,20.78, 0.07
   28088,F2  3042,2Ks19,21.59, 0.11
   28089,F2  3048,2Ks19,20.56, 0.06
   28090,F2  3058,2Ks19,21.10, 0.30
   28091,F2  3059,2Ks19,20.43, 0.06
   28092,F2  3074,2Ks19,21.16, 0.11
   28093,F2  3077,2Ks19,20.50, 0.05
   28094,F2  3094,2Ks19,20.58, 0.05
   28095,F2  3102,2Ks19,21.21, 0.10
   28096,F2  3116,2Ks19,20.44, 0.06
   28097,F2  3118,2Ks19,20.88, 0.08
   28098,F2  3121,2Ks19,20.57, 0.07
   28099,F2  3152,2Ks19,20.57, 0.06
   28100,F2  3159,2Ks19,20.37, 0.05
   28101,F2  3167,2Ks19,20.51, 0.06
   28102,F2  3169,2Ks19,20.72, 0.06
   28103,F2  3173,2Ks19,20.87, 0.07
   28104,F2  3201,2Ks19,21.21, 0.09
   28105,F2  3223,2Ks19,20.68, 0.06
   28106,F2  3231,2Ks19,20.92, 0.07
   28107,F2  3238,2Ks19,20.35, 0.05
   28108,F2  3255,2Ks19,20.45, 0.05
   28109,F2  3277,2Ks19,20.90, 0.09
   28110,F2  3312,2Ks19,20.93, 0.07
   28111,F2  3327,2Ks19,20.99, 0.07
   28112,F2  3364,2Ks19,20.83, 0.07
   28113,F2  3366,2Ks19,20.95, 0.08
   28114,F2  3378,2Ks19,20.90, 0.06
   28115,F2  3390,2Ks19,20.80, 0.07
   28116,F2  3402,2Ks19,20.80, 0.10
   28117,F2  3435,2Ks19,21.01, 0.09
   28118,F2  3438,2Ks19,20.33, 0.13
   28119,F2  3451,2Ks19,20.55, 0.11
   28120,F2  3460,2Ks19,20.76, 0.06
   28121,F2  3470,2Ks19,21.80, 0.21
   28122,F2  3474,2Ks19,21.09, 0.10
   28123,F2  3491,2Ks19,20.56, 0.06
   28124,F2  3509,2Ks19,     ,
   28125,F2  3519,2Ks19,20.86, 0.07
   28126,F2  3524,2Ks19,20.50, 0.06
   28127,F2  3544,2Ks19,20.98, 0.08
   28128,F2  3550,2Ks19,20.65, 0.09
   28129,F2  3577,2Ks19,21.07, 0.08
   28130,F2  3610,2Ks19,20.99, 0.09
   28131,F2  3622,2Ks19,20.60, 0.06
   28132,F2  3642,2Ks19,21.04, 0.07
   28133,F2  3643,2Ks19,21.51, 0.10
   28134,F2  3668,2Ks19,20.75, 0.07
   28135,F2  3679,2Ks19,21.00, 0.08
   28136,F2  3682,2Ks19,20.75, 0.07
   28137,F2  3712,2Ks19,20.81, 0.07
   28138,F2  3722,2Ks19,20.85, 0.06
   28139,F2  3761,2Ks19,21.16, 0.07
   28140,F2  3770,2Ks19,20.89, 0.10
   28141,F2  3792,2Ks19,20.54, 0.06
   28142,F2  3806,2Ks19,20.64, 0.08
   28143,F2  3846,2Ks19,20.98, 0.07
   28144,F2  3848,2Ks19,21.13, 0.09
   28145,F2  3864,2Ks19,21.07, 0.09
   28146,F2  3876,2Ks19,21.28, 0.20
   28147,F2  3888,2Ks19,21.07, 0.08
   28148,F2  3889,2Ks19,     ,
   28149,F2  3912,2Ks19,21.22, 0.08
   28150,F2  3914,2Ks19,21.06, 0.09
   28151,F2  3916,2Ks19,20.73, 0.12
   28152,F2  3928,2Ks19,20.65, 0.05
   28153,F2  3941,2Ks19,20.65, 0.07
   28154,F2  4004,2Ks19,20.83, 0.06
   28155,F2  4017,2Ks19,21.03, 0.07
   28156,F2  4021,2Ks19,21.45, 0.12
   28157,F2  4034,2Ks19,20.78, 0.07
   28158,F2  4035,2Ks19,21.20, 0.09
   28159,F2  4053,2Ks19,20.54, 0.06
   28160,F2  4054,2Ks19,22.28, 0.28
   28161,F2  4097,2Ks19,21.07, 0.08
   28162,F2  4103,2Ks19,21.37, 0.20
   28163,F2  4141,2Ks19,22.00, 0.23
   28164,F2  4173,2Ks19,21.30, 0.10
   28165,F2  4182,2Ks19,21.24, 0.09
   28166,F2  4196,2Ks19,20.79, 0.06
   28167,F2  4233,2Ks19,20.91, 0.10
   28168,F2  4272,2Ks19,20.70, 0.10
   28169,F2  4277,2Ks19,21.29, 0.09
   28170,F2  4286,2Ks19,20.22, 0.17
   28171,F2  4291,2Ks19,21.01, 0.06
   28172,F2  4298,2Ks19,20.93, 0.07
   28173,F2  4371,2Ks19,21.46, 0.15
   28174,F2  4394,2Ks19,21.31, 0.11
   28175,F2  4442,2Ks19,20.52, 0.06
   28176,F2  4487,2Ks19,21.34, 0.08
   28177,F2  4492,2Ks19,21.87, 0.15
   28178,F2  4534,2Ks19,20.77, 0.08
   28179,F2  4589,2Ks19,20.24, 0.16
   28180,F2  4608,2Ks19,21.79, 0.18
   28181,F2  4638,2Ks19,21.24, 0.11
   28182,F2  4661,2Ks19,20.83, 0.16
   28183,F2  4678,2Ks19,22.90, 0.43
   28184,F2  4686,2Ks19,21.38, 0.09
   28185,F2  4707,2Ks19,20.81, 0.07
   28186,F2  4762,2Ks19,22.02, 0.23
   28187,F2  4812,2Ks19,21.53, 0.21
   28188,F2  4818,2Ks19,21.35, 0.09
   28189,F2  4822,2Ks19,21.04, 0.17
   28190,F2  4844,2Ks19,21.25, 0.11
   28191,F2  4869,2Ks19,21.32, 0.09
   28192,F2  4950,2Ks19,20.81, 0.06
   28193,F2  5022,2Ks19,21.33, 0.11
   28194,F2  5045,2Ks19,21.04, 0.07
   28195,F2  5060,2Ks19,21.14, 0.14
   28196,F2  5095,2Ks19,21.52, 0.09
   28197,F2  5161,2Ks19,21.95, 0.17
   28198,F2  5189,2Ks19,20.86, 0.06
   28199,F2  5251,2Ks19,     ,
   28200,F2  5259,2Ks19,21.95, 0.15
   28201,F2  5277,2Ks19,21.64, 0.15
   28202,F2  5378,2Ks19,21.06, 0.08
   28203,F2  5454,2Ks19,21.55, 0.14
   28204,F2  5595,2Ks19,21.68, 0.10
   28205,F2  5615,2Ks19,21.16, 0.10
   28206,F2  5616,2Ks19,21.04, 0.10
   28207,F2  5635,2Ks19,21.70, 0.14
   28208,F2  5642,2Ks19,21.84, 0.15
   28209,F2  5656,2Ks19,21.74, 0.11
   28210,F2  5769,2Ks19,21.38, 0.13
   28211,F2  5770,2Ks19,21.03, 0.07
   28212,F2  5897,2Ks19,21.35, 0.10
   28213,F2  5898,2Ks19,22.00, 0.16
   28214,F2  5970,2Ks19,23.04, 0.61
   28215,F2  6079,2Ks19,21.13, 0.10
   28216,F2  6190,2Ks19,21.76, 0.22
   28217,F2  6476,2Ks19,20.89, 0.17
   28218,F2  6484,2Ks19,22.51, 0.27
   28219,F2  6504,2Ks19,21.54, 0.11
   28220,F2  6534,2Ks19,21.78, 0.26
   28221,F2  6606,2Ks19,21.54, 0.14
   28222,F2  6837,2Ks19,21.47, 0.11
   28223,F2  6887,2Ks19,21.29, 0.12
   28224,F2  7177,2Ks19,22.47, 0.17
   28225,F2  7294,2Ks19,21.13, 0.07
   28226,F2  7306,2Ks19,21.51, 0.61
   28227,F2  7353,2Ks19,22.08, 0.15
   28228,F2  7536,2Ks19,22.75, 0.41
   28229,F2  7587,2Ks19,21.93, 0.14
   28230,F2  7602,2Ks19,     ,
   28231,F2  7623,2Ks19,20.99, 0.07
   28232,F2  7644,2Ks19,21.18, 0.09
   28233,F2  7775,2Ks19,22.25, 0.20
   28234,F2  7785,2Ks19,23.76, 0.95
   28235,F2  7830,2Ks19,21.15, 0.13
   28236,F2  7887,2Ks19,20.87, 0.13
   28237,F2  8024,2Ks19,21.68, 0.14
   28238,F2  8048,2Ks19,21.63, 0.14
   28239,F2  8259,2Ks19,22.12, 0.15
   28240,F2  8315,2Ks19,21.65, 0.10
   28241,F2  8361,2Ks19,22.64, 0.28
   28242,F2  8531,2Ks19,23.55, 0.51
   28243,F2  8718,2Ks19,22.12, 0.62
   28244,F2  8745,2Ks19,21.68, 0.13
   28245,F2  8837,2Ks19,22.38, 0.21
   28246,F2  8869,2Ks19,20.92, 0.10
   28247,F2  8955,2Ks19,22.94, 0.41
   28248,F2  9018,2Ks19,22.38, 0.20
   28249,F2  9213,2Ks19,21.50, 0.09
   28250,F2  9299,2Ks19,22.43, 0.22
   28251,F2  9383,2Ks19,21.46, 0.13
   28252,F2  9628,2Ks19,22.75, 0.29
   28253,F2  9668,2Ks19,22.07, 0.20
   28254,F2  9844,2Ks19,21.35, 0.15
   28255,F2  9979,2Ks19,23.07, 0.43
   28256,F2 10203,2Ks19,21.44, 0.08
   28257,F2 10761,2Ks19,22.33, 0.23
   28258,F2 10854,2Ks19,24.25, 1.25
   28259,F2 11088,2Ks19,22.90, 0.33
   28260,F2 11139,2Ks19,22.46, 0.18
   28261,F2 11139,2Ks19,22.46, 0.18
   28262,F2 11513,2Ks19,22.79, 0.34
   28263,F2 11635,2Ks19,23.02, 0.39
   28264,F2 11698,2Ks19,22.51, 0.21
   28265,F2 12003,2Ks19,21.36, 0.14
   28266,F2 12041,2Ks19,22.96, 0.37
   28267,F2 12101,2Ks19,22.42, 0.20
   28268,F2 12529,2Ks19,22.36, 0.23
   28269,F2 12881,2Ks19,23.11, 0.48
   28270,F2 13140,2Ks19,23.17, 0.50
   28271,F2 13468,2Ks19,22.89, 0.34
   28272,F2 13620,2Ks19,     ,
   28273,F2 14598,2Ks19,23.05, 0.44
   28274,F2 14638,2Ks19,22.83, 0.32
   28275,F2     5,2Ks20,     ,
   28276,F2    25,2Ks20,20.17, 0.09
   28277,F2    35,2Ks20,20.37, 0.10
   28278,F2    49,2Ks20,     ,
   28279,F2    61,2Ks20,18.20, 0.04
   28280,F2    63,2Ks20,20.37, 0.09
   28281,F2    64,2Ks20,19.72, 0.08
   28282,F2    69,2Ks20,21.44, 0.20
   28283,F2    72,2Ks20,20.88, 0.14
   28284,F2    75,2Ks20,20.23, 0.19
   28285,F2    76,2Ks20,20.18, 0.09
   28286,F2    86,2Ks20,19.70, 0.08
   28287,F2    94,2Ks20,20.58, 0.13
   28288,F2    96,2Ks20,     ,
   28289,F2    98,2Ks20,21.22, 0.20
   28290,F2   104,2Ks20,18.92, 0.04
   28291,F2   105,2Ks20,19.91, 0.08
   28292,F2   106,2Ks20,20.02, 0.06
   28293,F2   110,2Ks20,19.71, 0.07
   28294,F2   111,2Ks20,19.30, 0.05
   28295,F2   112,2Ks20,20.49, 0.13
   28296,F2   118,2Ks20,19.21, 0.05
   28297,F2   123,2Ks20,20.79, 0.52
   28298,F2   124,2Ks20,20.36, 0.10
   28299,F2   131,2Ks20,20.13, 0.07
   28300,F2   137,2Ks20,18.95, 0.05
   28301,F2   139,2Ks20,20.91, 0.11
   28302,F2   140,2Ks20,18.78, 0.04
   28303,F2   141,2Ks20,18.96, 0.04
   28304,F2   142,2Ks20,20.02, 0.11
   28305,F2   143,2Ks20,19.76, 0.05
   28306,F2   146,2Ks20,19.43, 0.08
   28307,F2   148,2Ks20,19.06, 0.05
   28308,F2   151,2Ks20,18.88, 0.11
   28309,F2   154,2Ks20,19.24, 0.05
   28310,F2   156,2Ks20,18.90, 0.04
   28311,F2   157,2Ks20,18.96, 0.06
   28312,F2   162,2Ks20,19.19, 0.05
   28313,F2   163,2Ks20,22.38, 0.53
   28314,F2   164,2Ks20,19.72, 0.06
   28315,F2   166,2Ks20,19.00, 0.04
   28316,F2   167,2Ks20,19.08, 0.05
   28317,F2   169,2Ks20,19.38, 0.05
   28318,F2   173,2Ks20,19.53, 0.05
   28319,F2   176,2Ks20,20.93, 0.22
   28320,F2   177,2Ks20,19.14, 0.05
   28321,F2   178,2Ks20,20.27, 0.06
   28322,F2   182,2Ks20,19.56, 0.05
   28323,F2   183,2Ks20,19.08, 0.05
   28324,F2   192,2Ks20,19.09, 0.13
   28325,F2   193,2Ks20,20.88, 0.10
   28326,F2   194,2Ks20,19.79, 0.05
   28327,F2   197,2Ks20,18.93, 0.05
   28328,F2   199,2Ks20,19.34, 0.05
   28329,F2   200,2Ks20,     ,
   28330,F2   202,2Ks20,20.92, 0.15
   28331,F2   203,2Ks20,20.79, 0.15
   28332,F2   204,2Ks20,19.53, 0.06
   28333,F2   207,2Ks20,19.04, 0.04
   28334,F2   208,2Ks20,19.14, 0.04
   28335,F2   210,2Ks20,19.63, 0.05
   28336,F2   214,2Ks20,19.14, 0.04
   28337,F2   216,2Ks20,20.35, 0.08
   28338,F2   219,2Ks20,19.59, 0.05
   28339,F2   221,2Ks20,19.48, 0.05
   28340,F2   223,2Ks20,19.11, 0.04
   28341,F2   224,2Ks20,19.58, 0.05
   28342,F2   226,2Ks20,19.63, 0.05
   28343,F2   231,2Ks20,20.01, 0.06
   28344,F2   232,2Ks20,19.94, 0.10
   28345,F2   233,2Ks20,19.24, 0.04
   28346,F2   237,2Ks20,19.54, 0.05
   28347,F2   238,2Ks20,19.33, 0.05
   28348,F2   240,2Ks20,19.62, 0.05
   28349,F2   245,2Ks20,21.06, 0.44
   28350,F2   252,2Ks20,19.82, 0.05
   28351,F2   254,2Ks20,20.51, 0.31
   28352,F2   255,2Ks20,19.61, 0.05
   28353,F2   256,2Ks20,19.34, 0.05
   28354,F2   257,2Ks20,19.91, 0.05
   28355,F2   258,2Ks20,19.31, 0.05
   28356,F2   259,2Ks20,     ,
   28357,F2   262,2Ks20,19.94, 0.06
   28358,F2   268,2Ks20,19.65, 0.05
   28359,F2   269,2Ks20,19.60, 0.05
   28360,F2   272,2Ks20,19.27, 0.05
   28361,F2   273,2Ks20,19.19, 0.05
   28362,F2   274,2Ks20,19.52, 0.05
   28363,F2   275,2Ks20,20.64, 0.11
   28364,F2   276,2Ks20,19.13, 0.05
   28365,F2   282,2Ks20,19.70, 0.05
   28366,F2   285,2Ks20,19.39, 0.05
   28367,F2   288,2Ks20,19.34, 0.05
   28368,F2   289,2Ks20,20.72, 0.12
   28369,F2   291,2Ks20,20.72, 0.15
   28370,F2   296,2Ks20,19.89, 0.05
   28371,F2   299,2Ks20,19.68, 0.05
   28372,F2   302,2Ks20,19.56, 0.05
   28373,F2   303,2Ks20,19.98, 0.09
   28374,F2   307,2Ks20,19.39, 0.05
   28375,F2   309,2Ks20,19.70, 0.05
   28376,F2   312,2Ks20,19.95, 0.05
   28377,F2   313,2Ks20,19.82, 0.05
   28378,F2   315,2Ks20,19.39, 0.05
   28379,F2   319,2Ks20,19.30, 0.05
   28380,F2   322,2Ks20,19.54, 0.05
   28381,F2   324,2Ks20,     ,
   28382,F2   326,2Ks20,19.25, 0.05
   28383,F2   338,2Ks20,19.39, 0.05
   28384,F2   343,2Ks20,19.22, 0.05
   28385,F2   346,2Ks20,20.96, 0.14
   28386,F2   348,2Ks20,     ,
   28387,F2   350,2Ks20,     ,
   28388,F2   351,2Ks20,19.43, 0.05
   28389,F2   352,2Ks20,21.37, 0.22
   28390,F2   357,2Ks20,19.79, 0.06
   28391,F2   362,2Ks20,21.54, 0.28
   28392,F2   363,2Ks20,19.29, 0.05
   28393,F2   370,2Ks20,20.52, 0.10
   28394,F2   372,2Ks20,20.27, 0.07
   28395,F2   373,2Ks20,20.25, 0.06
   28396,F2   375,2Ks20,19.38, 0.05
   28397,F2   389,2Ks20,19.75, 0.05
   28398,F2   390,2Ks20,19.66, 0.05
   28399,F2   392,2Ks20,19.30, 0.05
   28400,F2   393,2Ks20,19.66, 0.05
   28401,F2   395,2Ks20,19.49, 0.05
   28402,F2   397,2Ks20,20.02, 0.05
   28403,F2   398,2Ks20,19.95, 0.06
   28404,F2   406,2Ks20,19.53, 0.05
   28405,F2   408,2Ks20,19.35, 0.05
   28406,F2   410,2Ks20,19.86, 0.06
   28407,F2   411,2Ks20,22.05, 0.40
   28408,F2   415,2Ks20,19.63, 0.05
   28409,F2   416,2Ks20,20.16, 0.06
   28410,F2   419,2Ks20,19.72, 0.05
   28411,F2   420,2Ks20,20.44, 0.09
   28412,F2   422,2Ks20,20.18, 0.06
   28413,F2   425,2Ks20,20.05, 0.05
   28414,F2   427,2Ks20,19.54, 0.05
   28415,F2   429,2Ks20,19.58, 0.06
   28416,F2   430,2Ks20,20.07, 0.06
   28417,F2   432,2Ks20,19.41, 0.05
   28418,F2   436,2Ks20,19.85, 0.05
   28419,F2   438,2Ks20,19.89, 0.06
   28420,F2   440,2Ks20,19.44, 0.05
   28421,F2   441,2Ks20,19.74, 0.05
   28422,F2   442,2Ks20,19.89, 0.06
   28423,F2   445,2Ks20,20.10, 0.06
   28424,F2   447,2Ks20,20.04, 0.07
   28425,F2   448,2Ks20,19.43, 0.05
   28426,F2   449,2Ks20,19.40, 0.05
   28427,F2   450,2Ks20,20.09, 0.06
   28428,F2   452,2Ks20,19.86, 0.06
   28429,F2   454,2Ks20,19.89, 0.06
   28430,F2   455,2Ks20,19.42, 0.05
   28431,F2   456,2Ks20,19.29, 0.05
   28432,F2   458,2Ks20,19.83, 0.05
   28433,F2   460,2Ks20,20.41, 0.17
   28434,F2   463,2Ks20,19.65, 0.05
   28435,F2   465,2Ks20,19.50, 0.05
   28436,F2   466,2Ks20,20.33, 0.07
   28437,F2   467,2Ks20,20.75, 0.11
   28438,F2   470,2Ks20,19.47, 0.05
   28439,F2   471,2Ks20,20.20, 0.06
   28440,F2   475,2Ks20,19.38, 0.05
   28441,F2   478,2Ks20,19.58, 0.05
   28442,F2   484,2Ks20,19.86, 0.05
   28443,F2   486,2Ks20,19.38, 0.05
   28444,F2   487,2Ks20,19.67, 0.05
   28445,F2   488,2Ks20,19.54, 0.05
   28446,F2   490,2Ks20,20.10, 0.07
   28447,F2   491,2Ks20,20.07, 0.06
   28448,F2   494,2Ks20,19.91, 0.05
   28449,F2   496,2Ks20,19.89, 0.05
   28450,F2   503,2Ks20,19.98, 0.06
   28451,F2   504,2Ks20,19.93, 0.05
   28452,F2   505,2Ks20,20.27, 0.06
   28453,F2   508,2Ks20,19.68, 0.06
   28454,F2   509,2Ks20,20.26, 0.10
   28455,F2   510,2Ks20,19.51, 0.05
   28456,F2   511,2Ks20,19.96, 0.05
   28457,F2   514,2Ks20,19.61, 0.05
   28458,F2   515,2Ks20,19.57, 0.05
   28459,F2   517,2Ks20,20.36, 0.07
   28460,F2   518,2Ks20,19.55, 0.05
   28461,F2   519,2Ks20,19.39, 0.04
   28462,F2   525,2Ks20,19.44, 0.05
   28463,F2   527,2Ks20,19.92, 0.07
   28464,F2   528,2Ks20,19.77, 0.05
   28465,F2   529,2Ks20,19.60, 0.05
   28466,F2   531,2Ks20,19.64, 0.05
   28467,F2   532,2Ks20,19.75, 0.05
   28468,F2   542,2Ks20,19.93, 0.05
   28469,F2   543,2Ks20,19.88, 0.06
   28470,F2   545,2Ks20,19.49, 0.05
   28471,F2   546,2Ks20,20.19, 0.05
   28472,F2   548,2Ks20,     ,
   28473,F2   551,2Ks20,19.56, 0.05
   28474,F2   554,2Ks20,19.37, 0.05
   28475,F2   567,2Ks20,19.47, 0.05
   28476,F2   570,2Ks20,19.46, 0.05
   28477,F2   577,2Ks20,19.86, 0.06
   28478,F2   579,2Ks20,19.49, 0.05
   28479,F2   584,2Ks20,20.43, 0.09
   28480,F2   593,2Ks20,19.48, 0.05
   28481,F2   594,2Ks20,19.57, 0.05
   28482,F2   597,2Ks20,20.46, 0.07
   28483,F2   598,2Ks20,19.90, 0.06
   28484,F2   601,2Ks20,19.51, 0.05
   28485,F2   602,2Ks20,19.63, 0.05
   28486,F2   603,2Ks20,19.96, 0.06
   28487,F2   605,2Ks20,19.64, 0.05
   28488,F2   607,2Ks20,19.99, 0.06
   28489,F2   614,2Ks20,20.19, 0.06
   28490,F2   616,2Ks20,20.12, 0.06
   28491,F2   620,2Ks20,20.24, 0.06
   28492,F2   625,2Ks20,19.92, 0.05
   28493,F2   631,2Ks20,20.30, 0.08
   28494,F2   632,2Ks20,19.77, 0.05
   28495,F2   639,2Ks20,20.05, 0.06
   28496,F2   640,2Ks20,19.73, 0.05
   28497,F2   641,2Ks20,20.48, 0.08
